Month,Day,Hour,Minute,Wind Speed at 100m (m/s),wind_speed,power_output
10,3,1,0,0.9,0.9,543.569651022705
10,3,2,0,0.56,0.56,130.9458543676315
10,3,3,0,0.13,0.13,1.6381653268818694
10,3,4,0,0.39,0.39,44.230463825810475
10,3,5,0,0.95,0.95,639.2908498567786
10,3,6,0,1.59,1.59,2997.2229235298983
10,3,7,0,2.52,2.52,6600.0
10,3,8,0,2.8,2.8,6600.0
10,3,9,0,2.66,2.66,6600.0
10,3,10,0,1.9,1.9,5114.326798854228
10,3,11,0,0.4,0.4,47.72079240802897
10,3,12,0,1.76,1.76,4065.047980485539
10,3,13,0,3.55,3.55,6600.0
10,3,14,0,4.75,4.75,6600.0
10,3,15,0,5.33,5.33,6600.0
10,3,16,0,5.47,5.47,6600.0
10,3,17,0,5.44,5.44,6600.0
10,3,18,0,5.12,5.12,6600.0
10,3,19,0,4.42,4.42,6600.0
10,3,20,0,3.52,3.52,6600.0
10,3,21,0,2.73,2.73,6600.0
10,3,22,0,2.34,2.34,6600.0
10,3,23,0,2.01,2.01,6055.023664834879
10,4,0,0,1.68,1.68,3535.5380679260493
10,4,1,0,1.35,1.35,1834.5475722016295
10,4,2,0,1.05,1.05,863.1684736147585
10,4,3,0,0.92,0.92,580.6188812284884
10,4,4,0,1.23,1.23,1387.531996967994
10,4,5,0,1.78,1.78,4205.209912886971
10,4,6,0,2.27,2.27,6600.0
10,4,7,0,2.91,2.91,6600.0
10,4,8,0,2.62,2.62,6600.0
10,4,9,0,1.67,1.67,3472.7785151730586
10,4,10,0,0.77,0.77,340.4080706314795
10,4,11,0,0.99,0.99,723.4912055112203
10,4,12,0,2.39,2.39,6600.0
10,4,13,0,3.78,3.78,6600.0
10,4,14,0,4.72,4.72,6600.0
10,4,15,0,5.22,5.22,6600.0
10,4,16,0,5.44,5.44,6600.0
10,4,17,0,5.38,5.38,6600.0
10,4,18,0,4.82,4.82,6600.0
10,4,19,0,3.89,3.89,6600.0
10,4,20,0,2.87,2.87,6600.0
10,4,21,0,2.17,2.17,6600.0
10,4,22,0,1.62,1.62,3170.098204764415
10,4,23,0,1.32,1.32,1714.9421167673372
10,5,0,0,1.37,1.37,1917.2969175119147
10,5,1,0,1.66,1.66,3410.766091076207
10,5,2,0,1.93,1.93,5360.429636038867
10,5,3,0,2.04,2.04,6330.21083371745
10,5,4,0,2.0,2.0,5965.099051003621
10,5,5,0,1.83,1.83,4569.628998473504
10,5,6,0,1.61,1.61,3111.754316583931
10,5,7,0,1.45,1.45,2273.168761795739
10,5,8,0,1.49,1.49,2466.530430083547
10,5,9,0,1.85,1.85,4721.09628485135
10,5,10,0,2.35,2.35,6600.0
10,5,11,0,2.84,2.84,6600.0
10,5,12,0,3.43,3.43,6600.0
10,5,13,0,4.14,4.14,6600.0
10,5,14,0,4.79,4.79,6600.0
10,5,15,0,5.23,5.23,6600.0
10,5,16,0,5.43,5.43,6600.0
10,5,17,0,5.37,5.37,6600.0
10,5,18,0,4.82,4.82,6600.0
10,5,19,0,4.23,4.23,6600.0
10,5,20,0,3.64,3.64,6600.0
10,5,21,0,3.48,3.48,6600.0
10,5,22,0,3.59,3.59,6600.0
10,5,23,0,3.75,3.75,6600.0
10,6,0,0,3.81,3.81,6600.0
10,6,1,0,3.82,3.82,6600.0
10,6,2,0,3.76,3.76,6600.0
10,6,3,0,3.67,3.67,6600.0
10,6,4,0,3.72,3.72,6600.0
10,6,5,0,3.76,3.76,6600.0
10,6,6,0,3.71,3.71,6600.0
10,6,7,0,3.91,3.91,6600.0
10,6,8,0,4.27,4.27,6600.0
10,6,9,0,4.42,4.42,6600.0
10,6,10,0,4.31,4.31,6600.0
10,6,11,0,3.97,3.97,6600.0
10,6,12,0,3.72,3.72,6600.0
10,6,13,0,3.79,3.79,6600.0
10,6,14,0,4.03,4.03,6600.0
10,6,15,0,4.23,4.23,6600.0
10,6,16,0,4.29,4.29,6600.0
10,6,17,0,4.21,4.21,6600.0
10,6,18,0,3.77,3.77,6600.0
10,6,19,0,2.96,2.96,6600.0
10,6,20,0,2.34,2.34,6600.0
10,6,21,0,2.17,2.17,6600.0
10,6,22,0,2.15,2.15,6600.0
10,6,23,0,2.16,2.16,6600.0
10,7,0,0,2.06,2.06,6518.224790706034
10,7,1,0,1.69,1.69,3599.0492231594667
10,7,2,0,1.0,1.0,745.6373813754526
10,7,3,0,0.08,0.08,0.3817663392642318
10,7,4,0,1.37,1.37,1917.2969175119147
10,7,5,0,2.72,2.72,6600.0
10,7,6,0,4.03,4.03,6600.0
10,7,7,0,4.98,4.98,6600.0
10,7,8,0,4.88,4.88,6600.0
10,7,9,0,4.75,4.75,6600.0
10,7,10,0,4.08,4.08,6600.0
10,7,11,0,2.65,2.65,6600.0
10,7,12,0,1.57,1.57,2885.536882723194
10,7,13,0,1.41,1.41,2090.186365856677
10,7,14,0,1.79,1.79,4276.483153260508
10,7,15,0,2.38,2.38,6600.0
10,7,16,0,3.29,3.29,6600.0
10,7,17,0,4.28,4.28,6600.0
10,7,18,0,4.36,4.36,6600.0
10,7,19,0,4.15,4.15,6600.0
10,7,20,0,3.98,3.98,6600.0
10,7,21,0,3.81,3.81,6600.0
10,7,22,0,3.54,3.54,6600.0
10,7,23,0,3.3,3.3,6600.0
10,8,0,0,3.05,3.05,6600.0
10,8,1,0,2.82,2.82,6600.0
10,8,2,0,2.72,2.72,6600.0
10,8,3,0,2.75,2.75,6600.0
10,8,4,0,2.94,2.94,6600.0
10,8,5,0,3.27,3.27,6600.0
10,8,6,0,3.72,3.72,6600.0
10,8,7,0,4.59,4.59,6600.0
10,8,8,0,4.42,4.42,6600.0
10,8,9,0,4.26,4.26,6600.0
10,8,10,0,3.58,3.58,6600.0
10,8,11,0,2.49,2.49,6600.0
10,8,12,0,1.41,1.41,2090.186365856677
10,8,13,0,1.86,1.86,4798.06917736812
10,8,14,0,3.24,3.24,6600.0
10,8,15,0,4.55,4.55,6600.0
10,8,16,0,5.52,5.52,6600.0
10,8,17,0,6.28,6.28,6600.0
10,8,18,0,6.54,6.54,6600.0
10,8,19,0,5.87,5.87,6600.0
10,8,20,0,4.68,4.68,6600.0
10,8,21,0,3.38,3.38,6600.0
10,8,22,0,2.41,2.41,6600.0
10,8,23,0,1.82,1.82,4495.12565696385
10,9,0,0,1.36,1.36,1875.6180248051708
10,9,1,0,1.05,1.05,863.1684736147585
10,9,2,0,0.93,0.93,599.758647171015
10,9,3,0,0.95,0.95,639.2908498567786
10,9,4,0,0.99,0.99,723.4912055112203
10,9,5,0,1.04,1.04,838.7406473635172
10,9,6,0,1.13,1.13,1075.8779406744961
10,9,7,0,1.7,1.7,3663.3164546975977
10,9,8,0,2.47,2.47,6600.0
10,9,9,0,2.47,2.47,6600.0
10,9,10,0,2.48,2.48,6600.0
10,9,11,0,3.08,3.08,6600.0
10,9,12,0,3.98,3.98,6600.0
10,9,13,0,4.87,4.87,6600.0
10,9,14,0,5.56,5.56,6600.0
10,9,15,0,5.84,5.84,6600.0
10,9,16,0,5.66,5.66,6600.0
10,9,17,0,5.13,5.13,6600.0
10,9,18,0,4.12,4.12,6600.0
10,9,19,0,3.13,3.13,6600.0
10,9,20,0,2.57,2.57,6600.0
10,9,21,0,2.22,2.22,6600.0
10,9,22,0,1.87,1.87,4875.874201202505
10,9,23,0,1.61,1.61,3111.754316583931
10,10,0,0,1.51,1.51,2567.192967843996
10,10,1,0,1.59,1.59,2997.2229235298983
10,10,2,0,1.73,1.73,3860.6993453831637
10,10,3,0,1.81,1.81,4421.436551474658
10,10,4,0,1.82,1.82,4495.12565696385
10,10,5,0,1.78,1.78,4205.209912886971
10,10,6,0,1.78,1.78,4205.209912886971
10,10,7,0,2.3,2.3,6600.0
10,10,8,0,2.45,2.45,6600.0
10,10,9,0,2.52,2.52,6600.0
10,10,10,0,2.59,2.59,6600.0
10,10,11,0,2.73,2.73,6600.0
10,10,12,0,3.09,3.09,6600.0
10,10,13,0,3.69,3.69,6600.0
10,10,14,0,4.23,4.23,6600.0
10,10,15,0,4.51,4.51,6600.0
10,10,16,0,4.51,4.51,6600.0
10,10,17,0,4.28,4.28,6600.0
10,10,18,0,3.86,3.86,6600.0
10,10,19,0,3.05,3.05,6600.0
10,10,20,0,2.11,2.11,6600.0
10,10,21,0,1.72,1.72,3794.1370419851587
10,10,22,0,1.4,1.4,2046.0289744942413
10,10,23,0,1.09,1.09,965.6220323652711
10,11,0,0,0.84,0.84,441.94225849075616
10,11,1,0,0.74,0.74,302.1501622304864
10,11,2,0,0.74,0.74,302.1501622304864
10,11,3,0,0.74,0.74,302.1501622304864
10,11,4,0,0.66,0.66,214.36776459591715
10,11,5,0,0.44,0.44,63.51637469508655
10,11,6,0,0.1,0.1,0.7456373813754527
10,11,7,0,0.46,0.46,72.57736015356105
10,11,8,0,0.43,0.43,59.283391281018105
10,11,9,0,0.85,0.85,457.9145568371997
10,11,10,0,2.23,2.23,6600.0
10,11,11,0,3.25,3.25,6600.0
10,11,12,0,4.14,4.14,6600.0
10,11,13,0,4.84,4.84,6600.0
10,11,14,0,5.14,5.14,6600.0
10,11,15,0,5.1,5.1,6600.0
10,11,16,0,4.88,4.88,6600.0
10,11,17,0,4.52,4.52,6600.0
10,11,18,0,3.62,3.62,6600.0
10,11,19,0,3.48,3.48,6600.0
10,11,20,0,3.3,3.3,6600.0
10,11,21,0,3.03,3.03,6600.0
10,11,22,0,2.77,2.77,6600.0
10,11,23,0,2.49,2.49,6600.0
10,12,0,0,2.22,2.22,6600.0
10,12,1,0,1.97,1.97,5700.675903358588
10,12,2,0,1.72,1.72,3794.1370419851587
10,12,3,0,1.46,1.46,2320.524937524275
10,12,4,0,1.2,1.2,1288.4613950167818
10,12,5,0,0.89,0.89,525.6512391108714
10,12,6,0,0.54,0.54,117.41104462090426
10,12,7,0,0.18,0.18,4.3485572081816395
10,12,8,0,0.65,0.65,204.77066586023366
10,12,9,0,1.85,1.85,4721.09628485135
10,12,10,0,3.28,3.28,6600.0
10,12,11,0,3.99,3.99,6600.0
10,12,12,0,4.7,4.7,6600.0
10,12,13,0,5.42,5.42,6600.0
10,12,14,0,6.01,6.01,6600.0
10,12,15,0,6.35,6.35,6600.0
10,12,16,0,6.49,6.49,6600.0
10,12,17,0,6.3,6.3,6600.0
10,12,18,0,5.6,5.6,6600.0
10,12,19,0,5.07,5.07,6600.0
10,12,20,0,4.4,4.4,6600.0
10,12,21,0,3.87,3.87,6600.0
10,12,22,0,3.47,3.47,6600.0
10,12,23,0,3.02,3.02,6600.0
10,13,0,0,2.55,2.55,6600.0
10,13,1,0,2.11,2.11,6600.0
10,13,2,0,1.7,1.7,3663.3164546975977
10,13,3,0,1.52,1.52,2618.5353210133653
10,13,4,0,1.72,1.72,3794.1370419851587
10,13,5,0,1.68,1.68,3535.5380679260493
10,13,6,0,1.57,1.57,2885.536882723194
10,13,7,0,1.59,1.59,2997.2229235298983
10,13,8,0,1.94,1.94,5444.184846176627
10,13,9,0,2.68,2.68,6600.0
10,13,10,0,3.58,3.58,6600.0
10,13,11,0,3.89,3.89,6600.0
10,13,12,0,4.14,4.14,6600.0
10,13,13,0,4.47,4.47,6600.0
10,13,14,0,4.74,4.74,6600.0
10,13,15,0,4.74,4.74,6600.0
10,13,16,0,4.5,4.5,6600.0
10,13,17,0,4.14,4.14,6600.0
10,13,18,0,3.28,3.28,6600.0
10,13,19,0,2.93,2.93,6600.0
10,13,20,0,2.53,2.53,6600.0
10,13,21,0,2.01,2.01,6055.023664834879
10,13,22,0,1.31,1.31,1676.2606863337226
10,13,23,0,0.57,0.57,138.08682356906414
10,14,0,0,0.51,0.51,98.90954427683516
10,14,1,0,0.88,0.88,508.1309975606924
10,14,2,0,1.05,1.05,863.1684736147585
10,14,3,0,1.21,1.21,1320.9421049868781
10,14,4,0,1.46,1.46,2320.524937524275
10,14,5,0,1.84,1.84,4644.951049827907
10,14,6,0,2.25,2.25,6600.0
10,14,7,0,2.59,2.59,6600.0
10,14,8,0,2.41,2.41,6600.0
10,14,9,0,1.52,1.52,2618.5353210133653
10,14,10,0,0.67,0.67,224.2601357346253
10,14,11,0,1.2,1.2,1288.4613950167818
10,14,12,0,2.58,2.58,6600.0
10,14,13,0,3.81,3.81,6600.0
10,14,14,0,4.69,4.69,6600.0
10,14,15,0,5.18,5.18,6600.0
10,14,16,0,5.35,5.35,6600.0
10,14,17,0,4.92,4.92,6600.0
10,14,18,0,3.68,3.68,6600.0
10,14,19,0,2.49,2.49,6600.0
10,14,20,0,1.91,1.91,5195.505086201954
10,14,21,0,1.39,1.39,2002.4979185321613
10,14,22,0,1.02,1.02,791.2763542146813
10,14,23,0,0.9,0.9,543.569651022705
10,15,0,0,0.94,0.94,619.3144787723488
10,15,1,0,1.02,1.02,791.2763542146813
10,15,2,0,1.02,1.02,791.2763542146813
10,15,3,0,0.93,0.93,599.758647171015
10,15,4,0,0.8,0.8,381.76633926423176
10,15,5,0,0.71,0.71,266.87182080546955
10,15,6,0,0.75,0.75,314.56577026776904
10,15,7,0,1.0,1.0,745.6373813754526
10,15,8,0,1.08,1.08,939.2883569672341
10,15,9,0,1.26,1.26,1491.5551224063024
10,15,10,0,1.87,1.87,4875.874201202505
10,15,11,0,2.35,2.35,6600.0
10,15,12,0,2.79,2.79,6600.0
10,15,13,0,3.22,3.22,6600.0
10,15,14,0,3.63,3.63,6600.0
10,15,15,0,3.77,3.77,6600.0
10,15,16,0,3.57,3.57,6600.0
10,15,17,0,3.27,3.27,6600.0
10,15,18,0,2.65,2.65,6600.0
10,15,19,0,1.99,1.99,5876.06920203001
10,15,20,0,1.43,1.43,2180.398050079768
10,15,21,0,0.92,0.92,580.6188812284884
10,15,22,0,0.51,0.51,98.90954427683516
10,15,23,0,0.6,0.6,161.05767437709773
10,16,0,0,0.88,0.88,508.1309975606924
10,16,1,0,0.97,0.97,680.5231057720783
10,16,2,0,0.93,0.93,599.758647171015
10,16,3,0,1.01,1.01,768.2309396685104
10,16,4,0,1.28,1.28,1563.7149256262935
10,16,5,0,1.75,1.75,3996.150340809066
10,16,6,0,2.3,2.3,6600.0
10,16,7,0,3.07,3.07,6600.0
10,16,8,0,3.29,3.29,6600.0
10,16,9,0,3.1,3.1,6600.0
10,16,10,0,2.68,2.68,6600.0
10,16,11,0,2.23,2.23,6600.0
10,16,12,0,2.04,2.04,6330.21083371745
10,16,13,0,2.18,2.18,6600.0
10,16,14,0,2.59,2.59,6600.0
10,16,15,0,3.13,3.13,6600.0
10,16,16,0,3.61,3.61,6600.0
10,16,17,0,3.87,3.87,6600.0
10,16,18,0,4.03,4.03,6600.0
10,16,19,0,3.86,3.86,6600.0
10,16,20,0,3.54,3.54,6600.0
10,16,21,0,3.34,3.34,6600.0
10,16,22,0,3.24,3.24,6600.0
10,16,23,0,3.27,3.27,6600.0
10,17,0,0,3.35,3.35,6600.0
10,17,1,0,3.44,3.44,6600.0
10,17,2,0,3.45,3.45,6600.0
10,17,3,0,3.33,3.33,6600.0
10,17,4,0,3.2,3.2,6600.0
10,17,5,0,3.33,3.33,6600.0
10,17,6,0,3.66,3.66,6600.0
10,17,7,0,4.57,4.57,6600.0
10,17,8,0,5.1,5.1,6600.0
10,17,9,0,5.24,5.24,6600.0
10,17,10,0,5.22,5.22,6600.0
10,17,11,0,5.15,5.15,6600.0
10,17,12,0,5.08,5.08,6600.0
10,17,13,0,4.81,4.81,6600.0
10,17,14,0,4.62,4.62,6600.0
10,17,15,0,4.53,4.53,6600.0
10,17,16,0,4.33,4.33,6600.0
10,17,17,0,4.01,4.01,6600.0
10,17,18,0,3.11,3.11,6600.0
10,17,19,0,2.4,2.4,6600.0
10,17,20,0,1.91,1.91,5195.505086201954
10,17,21,0,1.5,1.5,2516.5261621421523
10,17,22,0,1.12,1.12,1047.566834941052
10,17,23,0,0.81,0.81,396.2622755955519
10,18,0,0,0.58,0.58,145.48280075492727
10,18,1,0,0.55,0.55,124.05541932634095
10,18,2,0,0.69,0.69,244.94859051826847
10,18,3,0,0.96,0.96,659.6922342485923
10,18,4,0,1.37,1.37,1917.2969175119147
10,18,5,0,1.89,1.89,5033.998538121269
10,18,6,0,2.41,2.41,6600.0
10,18,7,0,3.25,3.25,6600.0
10,18,8,0,3.45,3.45,6600.0
10,18,9,0,2.99,2.99,6600.0
10,18,10,0,2.7,2.7,6600.0
10,18,11,0,2.6,2.6,6600.0
10,18,12,0,2.61,2.61,6600.0
10,18,13,0,2.93,2.93,6600.0
10,18,14,0,3.58,3.58,6600.0
10,18,15,0,4.12,4.12,6600.0
10,18,16,0,4.45,4.45,6600.0
10,18,17,0,4.62,4.62,6600.0
10,18,18,0,4.43,4.43,6600.0
10,18,19,0,3.68,3.68,6600.0
10,18,20,0,2.8,2.8,6600.0
10,18,21,0,2.35,2.35,6600.0
10,18,22,0,1.99,1.99,5876.06920203001
10,18,23,0,1.67,1.67,3472.7785151730586
10,19,0,0,1.44,1.44,2226.4612905889994
10,19,1,0,1.23,1.23,1387.531996967994
10,19,2,0,0.99,0.99,723.4912055112203
10,19,3,0,0.77,0.77,340.4080706314795
10,19,4,0,0.58,0.58,145.48280075492727
10,19,5,0,0.52,0.52,104.84258092043964
10,19,6,0,0.77,0.77,340.4080706314795
10,19,7,0,1.6,1.6,3054.130714113854
10,19,8,0,2.52,2.52,6600.0
10,19,9,0,3.1,3.1,6600.0
10,19,10,0,3.69,3.69,6600.0
10,19,11,0,4.18,4.18,6600.0
10,19,12,0,4.65,4.65,6600.0
10,19,13,0,5.09,5.09,6600.0
10,19,14,0,5.57,5.57,6600.0
10,19,15,0,5.82,5.82,6600.0
10,19,16,0,5.79,5.79,6600.0
10,19,17,0,5.49,5.49,6600.0
10,19,18,0,4.62,4.62,6600.0
10,19,19,0,3.7,3.7,6600.0
10,19,20,0,3.06,3.06,6600.0
10,19,21,0,2.38,2.38,6600.0
10,19,22,0,1.59,1.59,2997.2229235298983
10,19,23,0,0.85,0.85,457.9145568371997
10,20,0,0,0.39,0.39,44.230463825810475
10,20,1,0,0.43,0.43,59.283391281018105
10,20,2,0,0.61,0.61,169.24551846198156
10,20,3,0,0.93,0.93,599.758647171015
10,20,4,0,1.23,1.23,1387.531996967994
10,20,5,0,1.49,1.49,2466.530430083547
10,20,6,0,1.68,1.68,3535.5380679260493
10,20,7,0,1.94,1.94,5444.184846176627
10,20,8,0,1.46,1.46,2320.524937524275
10,20,9,0,0.56,0.56,130.9458543676315
10,20,10,0,0.51,0.51,98.90954427683516
10,20,11,0,1.47,1.47,2368.5342915988967
10,20,12,0,2.61,2.61,6600.0
10,20,13,0,3.66,3.66,6600.0
10,20,14,0,4.39,4.39,6600.0
10,20,15,0,4.66,4.66,6600.0
10,20,16,0,4.62,4.62,6600.0
10,20,17,0,4.46,4.46,6600.0
10,20,18,0,4.17,4.17,6600.0
10,20,19,0,3.68,3.68,6600.0
10,20,20,0,3.11,3.11,6600.0
10,20,21,0,2.69,2.69,6600.0
10,20,22,0,2.29,2.29,6600.0
10,20,23,0,1.86,1.86,4798.06917736812
10,21,0,0,1.67,1.67,3472.7785151730586
10,21,1,0,1.79,1.79,4276.483153260508
10,21,2,0,1.96,1.96,5614.303506012198
10,21,3,0,2.11,2.11,6600.0
10,21,4,0,2.21,2.21,6600.0
10,21,5,0,2.33,2.33,6600.0
10,21,6,0,2.42,2.42,6600.0
10,21,7,0,2.81,2.81,6600.0
10,21,8,0,2.75,2.75,6600.0
10,21,9,0,2.08,2.08,6600.0
10,21,10,0,1.47,1.47,2368.5342915988967
10,21,11,0,0.62,0.62,177.70626582844886
10,21,12,0,0.58,0.58,145.48280075492727
10,21,13,0,1.74,1.74,3928.035620383037
10,21,14,0,2.96,2.96,6600.0
10,21,15,0,3.99,3.99,6600.0
10,21,16,0,4.62,4.62,6600.0
10,21,17,0,5.05,5.05,6600.0
10,21,18,0,5.22,5.22,6600.0
10,21,19,0,4.79,4.79,6600.0
10,21,20,0,3.79,3.79,6600.0
10,21,21,0,2.79,2.79,6600.0
10,21,22,0,2.5,2.5,6600.0
10,21,23,0,2.59,2.59,6600.0
10,22,0,0,2.71,2.71,6600.0
10,22,1,0,2.82,2.82,6600.0
10,22,2,0,2.86,2.86,6600.0
10,22,3,0,2.81,2.81,6600.0
10,22,4,0,2.67,2.67,6600.0
10,22,5,0,2.55,2.55,6600.0
10,22,6,0,2.59,2.59,6600.0
10,22,7,0,3.45,3.45,6600.0
10,22,8,0,4.57,4.57,6600.0
10,22,9,0,4.94,4.94,6600.0
10,22,10,0,4.74,4.74,6600.0
10,22,11,0,4.15,4.15,6600.0
10,22,12,0,3.43,3.43,6600.0
10,22,13,0,3.0,3.0,6600.0
10,22,14,0,3.32,3.32,6600.0
10,22,15,0,3.96,3.96,6600.0
10,22,16,0,4.35,4.35,6600.0
10,22,17,0,4.55,4.55,6600.0
10,22,18,0,4.44,4.44,6600.0
10,22,19,0,3.69,3.69,6600.0
10,22,20,0,2.53,2.53,6600.0
10,22,21,0,1.82,1.82,4495.12565696385
10,22,22,0,1.26,1.26,1491.5551224063024
10,22,23,0,0.79,0.79,367.6283088759718
10,23,0,0,0.74,0.74,302.1501622304864
10,23,1,0,0.98,0.98,701.7879382515248
10,23,2,0,1.06,1.06,888.0660514162661
10,23,3,0,1.07,1.07,913.4378545923286
10,23,4,0,1.07,1.07,913.4378545923286
10,23,5,0,1.26,1.26,1491.5551224063024
10,23,6,0,1.86,1.86,4798.06917736812
10,23,7,0,3.18,3.18,6600.0
10,23,8,0,4.36,4.36,6600.0
10,23,9,0,4.46,4.46,6600.0
10,23,10,0,4.01,4.01,6600.0
10,23,11,0,3.26,3.26,6600.0
10,23,12,0,2.45,2.45,6600.0
10,23,13,0,1.93,1.93,5360.429636038867
10,23,14,0,2.36,2.36,6600.0
10,23,15,0,3.31,3.31,6600.0
10,23,16,0,4.23,4.23,6600.0
10,23,17,0,4.96,4.96,6600.0
10,23,18,0,5.14,5.14,6600.0
10,23,19,0,4.3,4.3,6600.0
10,23,20,0,3.14,3.14,6600.0
10,23,21,0,2.39,2.39,6600.0
10,23,22,0,2.18,2.18,6600.0
10,23,23,0,2.19,2.19,6600.0
10,24,0,0,2.22,2.22,6600.0
10,24,1,0,2.21,2.21,6600.0
10,24,2,0,2.14,2.14,6600.0
10,24,3,0,2.03,2.03,6237.575082367505
10,24,4,0,1.89,1.89,5033.998538121269
10,24,5,0,1.83,1.83,4569.628998473504
10,24,6,0,1.85,1.85,4721.09628485135
10,24,7,0,2.0,2.0,5965.099051003621
10,24,8,0,2.06,2.06,6518.224790706034
10,24,9,0,1.61,1.61,3111.754316583931
10,24,10,0,0.96,0.96,659.6922342485923
10,24,11,0,0.68,0.68,234.45225310064635
10,24,12,0,1.9,1.9,5114.326798854228
10,24,13,0,3.18,3.18,6600.0
10,24,14,0,4.07,4.07,6600.0
10,24,15,0,4.64,4.64,6600.0
10,24,16,0,4.73,4.73,6600.0
10,24,17,0,4.53,4.53,6600.0
10,24,18,0,4.13,4.13,6600.0
10,24,19,0,3.38,3.38,6600.0
10,24,20,0,2.44,2.44,6600.0
10,24,21,0,1.79,1.79,4276.483153260508
10,24,22,0,1.64,1.64,3288.9647335537634
10,24,23,0,1.62,1.62,3170.098204764415
10,25,0,0,1.59,1.59,2997.2229235298983
10,25,1,0,1.58,1.58,2941.0264710077745
10,25,2,0,1.58,1.58,2941.0264710077745
10,25,3,0,1.44,1.44,2226.4612905889994
10,25,4,0,1.24,1.24,1421.650126627591
10,25,5,0,1.14,1.14,1104.694588552513
10,25,6,0,1.19,1.19,1256.5175439612763
10,25,7,0,1.61,1.61,3111.754316583931
10,25,8,0,2.61,2.61,6600.0
10,25,9,0,3.12,3.12,6600.0
10,25,10,0,3.63,3.63,6600.0
10,25,11,0,4.04,4.04,6600.0
10,25,12,0,4.52,4.52,6600.0
10,25,13,0,4.81,4.81,6600.0
10,25,14,0,4.87,4.87,6600.0
10,25,15,0,4.64,4.64,6600.0
10,25,16,0,4.21,4.21,6600.0
10,25,17,0,3.51,3.51,6600.0
10,25,18,0,2.6,2.6,6600.0
10,25,19,0,1.79,1.79,4276.483153260508
10,25,20,0,1.24,1.24,1421.650126627591
10,25,21,0,1.0,1.0,745.6373813754526
10,25,22,0,0.95,0.95,639.2908498567786
10,25,23,0,1.36,1.36,1875.6180248051708
10,26,0,0,2.11,2.11,6600.0
10,26,1,0,3.27,3.27,6600.0
10,26,2,0,4.98,4.98,6600.0
10,26,3,0,5.86,5.86,6600.0
10,26,4,0,6.33,6.33,6600.0
10,26,5,0,6.68,6.68,6600.0
10,26,6,0,6.61,6.61,6600.0
10,26,7,0,6.2,6.2,6600.0
10,26,8,0,5.8,5.8,6600.0
10,26,9,0,5.03,5.03,6600.0
10,26,10,0,3.99,3.99,6600.0
10,26,11,0,3.7,3.7,6600.0
10,26,12,0,3.82,3.82,6600.0
10,26,13,0,3.79,3.79,6600.0
10,26,14,0,3.41,3.41,6600.0
10,26,15,0,2.72,2.72,6600.0
10,26,16,0,1.97,1.97,5700.675903358588
10,26,17,0,1.22,1.22,1353.9641476958525
10,26,18,0,0.95,0.95,639.2908498567786
10,26,19,0,0.91,0.91,561.8907071204812
10,26,20,0,1.35,1.35,1834.5475722016295
10,26,21,0,2.1,2.1,6600.0
10,26,22,0,2.68,2.68,6600.0
10,26,23,0,2.95,2.95,6600.0
10,27,0,0,2.93,2.93,6600.0
10,27,1,0,2.6,2.6,6600.0
10,27,2,0,2.24,2.24,6600.0
10,27,3,0,1.96,1.96,5614.303506012198
10,27,4,0,1.86,1.86,4798.06917736812
10,27,5,0,2.02,2.02,6145.847517348083
10,27,6,0,2.21,2.21,6600.0
10,27,7,0,2.3,2.3,6600.0
10,27,8,0,2.46,2.46,6600.0
10,27,9,0,2.34,2.34,6600.0
10,27,10,0,2.24,2.24,6600.0
10,27,11,0,2.27,2.27,6600.0
10,27,12,0,2.48,2.48,6600.0
10,27,13,0,2.73,2.73,6600.0
10,27,14,0,2.84,2.84,6600.0
10,27,15,0,2.85,2.85,6600.0
10,27,16,0,2.83,2.83,6600.0
10,27,17,0,2.48,2.48,6600.0
10,27,18,0,2.2,2.2,6600.0
10,27,19,0,2.06,2.06,6518.224790706034
10,27,20,0,1.86,1.86,4798.06917736812
10,27,21,0,1.62,1.62,3170.098204764415
10,27,22,0,1.51,1.51,2567.192967843996
10,27,23,0,1.55,1.55,2776.660403569514
10,28,0,0,1.67,1.67,3472.7785151730586
10,28,1,0,1.83,1.83,4569.628998473504
10,28,2,0,1.96,1.96,5614.303506012198
10,28,3,0,1.91,1.91,5195.505086201954
10,28,4,0,1.58,1.58,2941.0264710077745
10,28,5,0,0.96,0.96,659.6922342485923
10,28,6,0,0.31,0.31,22.213283228556108
10,28,7,0,0.71,0.71,266.87182080546955
10,28,8,0,1.12,1.12,1047.566834941052
10,28,9,0,0.85,0.85,457.9145568371997
10,28,10,0,0.66,0.66,214.36776459591715
10,28,11,0,0.19,0.19,5.114326798854229
10,28,12,0,0.69,0.69,244.94859051826847
10,28,13,0,1.62,1.62,3170.098204764415
10,28,14,0,2.42,2.42,6600.0
10,28,15,0,3.02,3.02,6600.0
10,28,16,0,3.36,3.36,6600.0
10,28,17,0,3.39,3.39,6600.0
10,28,18,0,3.13,3.13,6600.0
10,28,19,0,2.76,2.76,6600.0
10,28,20,0,2.24,2.24,6600.0
10,28,21,0,1.93,1.93,5360.429636038867
10,28,22,0,1.71,1.71,3728.3442363647323
10,28,23,0,1.59,1.59,2997.2229235298983
10,29,0,0,1.52,1.52,2618.5353210133653
10,29,1,0,1.31,1.31,1676.2606863337226
10,29,2,0,1.18,1.18,1225.1060779960724
10,29,3,0,1.37,1.37,1917.2969175119147
